latitude	longitude	store_name	code	location	imei
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	8630330696303482428
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317662360
48.25	16.4	Floridsdorf	AT	Europe/Vienna	8630330696303482014
14.66	120.56528	Pilar	PH	Asia/Manila	863033069630348164
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	8630330696303481826
11.86064	9.0027	Gaya	NG	Africa/Lagos	863033069630348263
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317662113
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	8630330696303482295
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	359043379931766395
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	359043379931766221
46.08333	122.08333	Ulanhot	CN	Asia/Shanghai	3590433799317662022
42.62833	20.89389	Glogovac	XK	Europe/Belgrade	359043379931766775
34.77453	-96.67834	Ada	US	America/Chicago	3590433799317661966
34.09668	-117.71978	Claremont	US	America/Los_Angeles	3590433799317661750
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	8630330696303481602
-3.20333	-52.20639	Altamira	BR	America/Santarem	3590433799317661818
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	3590433799317662063
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661958
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348768
32.5007	-94.74049	Longview	US	America/Chicago	359043379931766627
35.89972	14.51472	Valletta	MT	Europe/Malta	8630330696303481040
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	8630330696303481834
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317662329
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	359043379931766254
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	8630330696303482469
4.94273	15.87735	Carnot	CF	Africa/Bangui	359043379931766346
33.92866	-6.90656	Temara	MA	Africa/Casablanca	359043379931766601
22.37066	114.10479	Tsuen Wan	HK	Asia/Hong_Kong	863033069630348016
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	359043379931766452
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	8630330696303482154
9.3337	122.8637	Santa Catalina	PH	Asia/Manila	3590433799317661651
23.73333	114.68333	Heyuan	CN	Asia/Shanghai	359043379931766411
-22.97056	-46.99583	Valinhos	BR	America/Sao_Paulo	863033069630348289
54.52156	9.5586	Schleswig	DE	Europe/Berlin	8630330696303481446
35.61452	-88.81395	Jackson	US	America/Chicago	3590433799317661438
7.06273	-1.4001	Mampong	GH	Africa/Accra	3590433799317661925
51.30001	13.10984	Oschatz	DE	Europe/Berlin	359043379931766643
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317662055
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	863033069630348305
4.96667	10.7	Tonga	CM	Africa/Douala	8630330696303481909
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	8630330696303481925
-19.32556	-41.25528	Resplendor	BR	America/Sao_Paulo	863033069630348776
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	8630330696303481164
54.39304	53.26023	Bavly	RU	Europe/Moscow	359043379931766270
7.6	4.18333	Olupona	NG	Africa/Lagos	8630330696303481602
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	3590433799317661735
47.80527	-122.24064	Bothell West	US	America/Los_Angeles	8630330696303481743
41.72059	-87.70172	Evergreen Park	US	America/Chicago	359043379931766775
28.88162	120.03308	Guli	CN	Asia/Shanghai	863033069630348875
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303481750
43.78956	7.60872	Ventimiglia	IT	Europe/Rome	3590433799317661651
55.25	24.75	Ukmerge	LT	Europe/Vilnius	359043379931766981
-44.39672	171.25364	Timaru	NZ	Pacific/Auckland	359043379931766965
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	863033069630348156
13.70727	9.15013	Mirriah	NE	Africa/Niamey	863033069630348289
-1.9487	30.4347	Rwamagana	RW	Africa/Kigali	863033069630348644
58.7002	59.4839	Kachkanar	RU	Asia/Yekaterinburg	8630330696303481859
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	8630330696303481453
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317661776
51.21187	4.25633	Beveren	BE	Europe/Brussels	3590433799317662428
26.68451	-80.66756	Belle Glade	US	America/New_York	8630330696303481248
6.95194	121.96361	Recodo	PH	Asia/Manila	8630330696303481693
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	3590433799317662055
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	359043379931766742
-32.45242	-71.23106	La Ligua	CL	America/Santiago	8630330696303481131
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317662261
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	8630330696303481305
42.8334	-80.38297	Norfolk County	CA	America/Toronto	3590433799317661917
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	3590433799317661180
53.78333	-1.06667	Selby	GB	Europe/London	8630330696303482006
50.76306	-1.29772	Cowes	GB	Europe/London	359043379931766163
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	863033069630348909
41.91886	8.73812	Ajaccio	FR	Europe/Paris	359043379931766239
50.75	2.25	Saint-Omer	FR	Europe/Paris	8630330696303482360
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	3590433799317661156
7.62789	4.74161	Ilesa	NG	Africa/Lagos	3590433799317661354
48.77644	2.29026	Sceaux	FR	Europe/Paris	359043379931766619
52.66277	-2.01111	Great Wyrley	GB	Europe/London	3590433799317661081
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	359043379931766973
38.45598	48.87498	Astara	AZ	Asia/Baku	3590433799317662238
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303481271
51.30001	13.10984	Oschatz	DE	Europe/Berlin	3590433799317661933
42	21.32778	Saraj	MK	Europe/Skopje	359043379931766304
10.15031	-73.9614	El Copey	CO	America/Bogota	359043379931766593
14.95472	120.89694	Baliuag	PH	Asia/Manila	3590433799317662279
36.61033	-88.31476	Murray	US	America/Chicago	3590433799317662097
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317661768
52.41667	0.75	Thetford	GB	Europe/London	8630330696303482410
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317661255
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	3590433799317661735
12.25282	79.41727	Gingee	IN	Asia/Kolkata	863033069630348263
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	3590433799317661651
46.23899	-63.13414	Charlottetown	CA	America/Halifax	3590433799317661222
41.82143	41.77921	Kobuleti	GE	Asia/Tbilisi	3590433799317661503
42	21.32778	Saraj	MK	Europe/Skopje	8630330696303481891
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	863033069630348925
51.21187	4.25633	Beveren	BE	Europe/Brussels	863033069630348065
41.0051	-73.78458	Scarsdale	US	America/New_York	8630330696303482261
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	8630330696303482493
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	8630330696303481552
25.13915	73.06784	Sheoganj	IN	Asia/Kolkata	3590433799317661297
38.13708	41.00817	Silvan	TR	Europe/Istanbul	359043379931766007
19.32932	-98.1664	Contla	MX	America/Mexico_City	8630330696303482204
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303481727
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	8630330696303481735
14.46693	75.92694	Davangere	IN	Asia/Kolkata	863033069630348867
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	8630330696303481156
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	8630330696303481834
46.51872	86.00214	Hoxtolgay	CN	Asia/Urumqi	8630330696303482493
39.12074	27.18052	Bergama	TR	Europe/Istanbul	8630330696303481982
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	863033069630348743
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	863033069630348636
31.76212	-95.63079	Palestine	US	America/Chicago	863033069630348875
43.67681	4.63031	Arles	FR	Europe/Paris	3590433799317661230
50.9803	11.32903	Weimar	DE	Europe/Berlin	863033069630348255
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	863033069630348222
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317662311
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303481677
40.65538	-74.38987	Scotch Plains	US	America/New_York	8630330696303481164
49.28669	1.00288	Elbeuf	FR	Europe/Paris	359043379931766403
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303481925
55.25	24.75	Ukmerge	LT	Europe/Vilnius	863033069630348271
41.8542	-87.66561	Lower West Side	US	America/Chicago	8630330696303481081
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	8630330696303482311
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	3590433799317662477
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	3590433799317661123
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	3590433799317662337
31.82539	72.54064	Sillanwali	PK	Asia/Karachi	359043379931766981
10.15031	-73.9614	El Copey	CO	America/Bogota	8630330696303481255
26.67319	31.4976	Juhaynah	EG	Africa/Cairo	8630330696303482451
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348354
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303482287
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661560
40.94065	-73.99681	Dumont	US	America/New_York	3590433799317661446
-17.83333	48.41667	Ambatondrazaka	MG	Indian/Antananarivo	359043379931766932
20.14298	-77.43532	Media Luna	CU	America/Havana	359043379931766205
48.35693	10.98461	Friedberg	DE	Europe/Berlin	359043379931766007
25.92493	73.66633	Sojat	IN	Asia/Kolkata	3590433799317661883
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	3590433799317661149
51.35084	-1.99421	Devizes	GB	Europe/London	8630330696303482212
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	8630330696303482451
54.39304	53.26023	Bavly	RU	Europe/Moscow	3590433799317661115
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482279
-31.25033	-61.4867	Rafaela	AR	America/Argentina/Cordoba	863033069630348677
50.72043	11.34046	Rudolstadt	DE	Europe/Berlin	3590433799317661297
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	8630330696303482485
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317662287
30.17746	-81.38758	Palm Valley	US	America/New_York	8630330696303481974
50.511002	14.150558	Terezín	CZ	Europe/Prague	359043379931766593
49.03685	8.70745	Bretten	DE	Europe/Berlin	863033069630348206
59.33333	18.28333	Boo	SE	Europe/Stockholm	359043379931766346
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	8630330696303481693
54.60528	18.34717	Reda	PL	Europe/Warsaw	359043379931766742
35.89972	14.51472	Valletta	MT	Europe/Malta	863033069630348503
48	-4.1	Quimper	FR	Europe/Paris	8630330696303481404
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	3590433799317662063
40.63316	-74.13653	Port Richmond	US	America/New_York	359043379931766601
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303482030
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317661008
51.38673	0.30367	Hartley	GB	Europe/London	359043379931766718
45.16024	-93.08883	Lino Lakes	US	America/Chicago	3590433799317662469
15.72892	120.57224	Burgos	PH	Asia/Manila	8630330696303481107
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317661180
42.16808	-88.42814	Huntley	US	America/Chicago	3590433799317662105
48.90472	2.2469	La Garenne-Colombes	FR	Europe/Paris	8630330696303481917
48.35693	10.98461	Friedberg	DE	Europe/Berlin	8630330696303481602
26.68451	-80.66756	Belle Glade	US	America/New_York	8630330696303481305
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	863033069630348594
39.08367	-84.50855	Covington	US	America/New_York	359043379931766163
50.75	2.25	Saint-Omer	FR	Europe/Paris	863033069630348404
12.37169	123.62494	Masbate	PH	Asia/Manila	3590433799317661545
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	3590433799317662337
48.21644	9.02596	Albstadt	DE	Europe/Berlin	8630330696303482287
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303481065
-21.44345	-65.71875	Tupiza	BO	America/La_Paz	8630330696303481701
48.15659	28.28489	Soroca	MD	Europe/Chisinau	359043379931766494
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303482386
49.5099	6.74549	Losheim	DE	Europe/Berlin	863033069630348198
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317661040
37.60876	-77.37331	Mechanicsville	US	America/New_York	863033069630348008
50.75767	-1.5443	Lymington	GB	Europe/London	359043379931766577
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	8630330696303482220
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317662022
-4.5833	15.16554	Kasangulu	CD	Africa/Kinshasa	8630330696303481586
51.39323	0.47713	Strood	GB	Europe/London	8630330696303482428
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	863033069630348206
27.76056	-15.58602	Maspalomas	ES	Atlantic/Canary	8630330696303481560
9.91861	-68.30472	Tinaquillo	VE	America/Caracas	359043379931766726
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	863033069630348628
11.84962	-86.19903	Jinotepe	NI	America/Managua	863033069630348099
31.84568	-102.36764	Odessa	US	America/Chicago	8630330696303482360
10.15031	-73.9614	El Copey	CO	America/Bogota	8630330696303482386
45.0408	-93.263	Columbia Heights	US	America/Chicago	8630330696303481701
56.56317	-2.58736	Arbroath	GB	Europe/London	359043379931766429
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	3590433799317661834
33.54428	-84.23381	Stockbridge	US	America/New_York	359043379931766197
41.29444	69.67639	Parkent	UZ	Asia/Tashkent	359043379931766395
8.56697	123.33471	Dipolog	PH	Asia/Manila	8630330696303481701
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303481081
8.62261	-70.20749	Barinas	VE	America/Caracas	863033069630348388
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	863033069630348891
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317661370
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	8630330696303481313
44.98901	38.94324	Yablonovskiy	RU	Europe/Moscow	359043379931766569
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	3590433799317661412
50.7236	-3.52751	Exeter	GB	Europe/London	359043379931766494
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	359043379931766106
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	863033069630348362
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317661743
9.89206	43.38531	Baki	SO	Africa/Mogadishu	8630330696303481461
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	3590433799317661586
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	8630330696303482139
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317661438
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	8630330696303482089
8.62261	-70.20749	Barinas	VE	America/Caracas	863033069630348917
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661883
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	359043379931766197
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	863033069630348206
53.5942	25.8191	Novogrudok	BY	Europe/Minsk	359043379931766718
51.04962	12.1369	Zeitz	DE	Europe/Berlin	8630330696303481784
47.48444	36.25361	Polohy	UA	Europe/Zaporozhye	8630330696303481701
43.86682	-79.2663	Markham	CA	America/Toronto	3590433799317661099
50.11861	-5.53715	Penzance	GB	Europe/London	359043379931766841
54.60528	18.34717	Reda	PL	Europe/Warsaw	3590433799317661362
16.68911	98.50893	Myawadi	MM	Asia/Yangon	359043379931766452
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	8630330696303481370
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303482196
40.93121	-73.89875	Yonkers	US	America/New_York	3590433799317661412
45.16024	-93.08883	Lino Lakes	US	America/Chicago	359043379931766098
26.2173	-80.22588	North Lauderdale	US	America/New_York	3590433799317662253
26.44931	91.61356	Rangia	IN	Asia/Kolkata	3590433799317661917
53.94313	10.30215	Bad Segeberg	DE	Europe/Berlin	3590433799317662022
46.23899	-63.13414	Charlottetown	CA	America/Halifax	863033069630348073
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	863033069630348602
48.79325	2.29275	Fontenay-aux-Roses	FR	Europe/Paris	8630330696303482063
22.83957	91.84128	Manikchari	BD	Asia/Dhaka	863033069630348891
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	359043379931766023
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	359043379931766312
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	3590433799317662238
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481115
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	3590433799317661339
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	3590433799317661404
16.75973	-93.11308	Tuxtla	MX	America/Mexico_City	359043379931766858
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	3590433799317661891
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	359043379931766759
5.84752	-5.682	Lakota	CI	Africa/Abidjan	359043379931766296
52.48173	-2.12139	Brierley Hill	GB	Europe/London	3590433799317661453
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	863033069630348354
41.72063	12.6723	Ariccia	IT	Europe/Rome	3590433799317661834
4.02219	101.02083	Teluk Intan	MY	Asia/Kuala_Lumpur	8630330696303482477
47.90771	106.88324	Ulan Bator	MN	Asia/Ulaanbaatar	3590433799317662188
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	8630330696303482212
61.72744	17.10558	Hudiksvall	SE	Europe/Stockholm	863033069630348370
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	359043379931766189
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	863033069630348321
-4.06667	37.73333	Same	TZ	Africa/Dar_es_Salaam	3590433799317661917
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348149
40.82232	-74.15987	Nutley	US	America/New_York	3590433799317662444
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303482048
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	359043379931766031
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	359043379931766064
50.598427	13.610242	Litvínov	CZ	Europe/Prague	3590433799317661628
19.32932	-98.1664	Contla	MX	America/Mexico_City	359043379931766544
-8.99167	125.21972	Maliana	TL	Asia/Dili	8630330696303481107
40.72816	-74.07764	Jersey City	US	America/New_York	3590433799317661347
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	3590433799317661164
21.34222	71.30633	Kundla	IN	Asia/Kolkata	3590433799317662014
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	3590433799317662469
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	863033069630348800
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	863033069630348115
45.49428	-122.86705	Aloha	US	America/Los_Angeles	359043379931766486
33.41012	-91.06177	Greenville	US	America/Chicago	359043379931766668
20.21322	-100.88023	Salvatierra	MX	America/Mexico_City	863033069630348479
10.20898	123.758	Naga	PH	Asia/Manila	359043379931766007
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	3590433799317661891
14.66	120.56528	Pilar	PH	Asia/Manila	3590433799317662451
41.15612	1.10687	Reus	ES	Europe/Madrid	3590433799317661099
49.65186	26.97253	Krasyliv	UA	Europe/Kyiv	863033069630348958
33.35283	-111.78903	Gilbert	US	America/Phoenix	863033069630348131
23.1959	86.51499	Kenda	IN	Asia/Kolkata	3590433799317661073
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348339
51.26	-2.1875	Westbury	GB	Europe/London	8630330696303481669
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303481644
14.46693	75.92694	Davangere	IN	Asia/Kolkata	3590433799317661099
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	863033069630348693
43.31667	-2.68333	Gernika-Lumo	ES	Europe/Madrid	8630330696303481925
57.47908	-4.22398	Inverness	GB	Europe/London	8630330696303482188
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	3590433799317661818
42.24113	-88.3162	Crystal Lake	US	America/Chicago	3590433799317661511
40.85158	122.74754	Haicheng	CN	Asia/Shanghai	3590433799317661438
14.62072	74.83554	Sirsi	IN	Asia/Kolkata	3590433799317661891
51.12794	4.21372	Temse	BE	Europe/Brussels	8630330696303481636
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	3590433799317661974
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	3590433799317662188
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	863033069630348115
1.6	103.81667	Ulu Tiram	MY	Asia/Kuala_Lumpur	3590433799317662105
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	863033069630348438
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	359043379931766106
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303482188
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	8630330696303482428
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	8630330696303481461
48.8449	17.22635	Skalica	SK	Europe/Bratislava	359043379931766783
